,date_heure,date,heure,effacement_necessaire,total_eolien_offshore,consommation,nucleaire_base,nucleaire_flexible,hydraulique,solaire,eolien_onshore,bioenergies,charbon,gaz,petrole,importations,exportations,soldes_echanges,step_decharge,step_charge,thermique_decharge,thermique_charge,effacement_potentiel_solaire,effacement_potentiel_eolien_onshore,effacemet_potentiel_eolien_offshore,batterie_decharge,batterie_charge,pertes,need,stock_batteries
7058,2023-10-22-02,2023-10-22,02:00,0.0,52692.24999999999,47619.0,0.0,0.0,1850.0969601534186,0.0,18359.003419887584,1041.0,0.0,143.98775999999998,0.10004500000000002,10920.00056,25939.94220015934,15019.94164015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.856010421634,5899.78339160287,-3404.856010421634,0.2153839488995159
7059,2023-10-22-03,2023-10-22,03:00,0.0,51719.625,45177.0,0.0,0.0,1716.4003790651466,0.0,18438.502611247328,1042.0,0.0,86.392656,0.010004500000000003,10920.00056,25939.94220015934,15019.94164015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.929837974116,5824.202029821874,-4838.929837974116,0.4014966349754434
7060,2023-10-22-04,2023-10-22,04:00,0.0,51088.0,43789.49999999999,0.0,0.0,1804.9037544464852,0.0,18973.796888821616,1037.0,0.0,51.835593599999996,0.053500000000000006,10920.00056,25939.94220015934,15019.94164015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6182.2447352228555,5821.046218628767,-6182.2447352228555,0.6392752786378609
7061,2023-10-22-05,2023-10-22,05:00,0.0,50998.875,44622.0,0.0,0.0,1737.113935858842,0.0,20600.87946320226,1035.0,0.0,31.101356159999995,0.053500000000000006,10920.00056,25939.94220015934,15019.94164015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6695.762956110331,5922.4615160942785,-6695.762956110331,0.896804623103643
7062,2023-10-22-06,2023-10-22,06:00,0.0,50933.0,48895.5,0.0,0.0,1893.4071298278238,0.0,23203.1515951284,1012.0,0.0,18.660813695999995,0.053500000000000006,8554.90628138436,25939.94220015934,17385.035918774982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.079799305284,5953.80017771481,-4893.448283992799,1.0
7063,2023-10-22-07,2023-10-22,07:00,0.0,49758.87500000001,55692.58500000001,0.0,0.0,2150.443493553034,0.0,25768.324099081885,1006.0,0.0,11.196488217599997,0.053500000000000006,8554.90628138436,25939.94220015934,17385.035918774982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.9860660163831,0.0,6068.257728093919,450.9860660163831,0.982654382076293
7064,2023-10-22-08,2023-10-22,08:00,1.8189894035458565e-12,48693.24999999999,61840.32,0.0,0.0,3544.8422644086054,144.65990908414952,27565.004846939366,998.0,0.0,6.717892930559998,0.053500000000000006,8554.90628138436,25939.94220015934,17385.035918774982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499.140251236995,0.0,6226.312745824683,4499.140251236995,0.8096105262594854
7065,2023-10-22-09,2023-10-22,09:00,0.0,49801.5,63964.86,0.0,0.0,5075.762210510213,8149.177551023924,27135.709517868592,993.0,0.0,4.030735758335998,0.053500000000000006,8554.90628138436,25939.94220015934,17385.035918774982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2868.543187762476,6940.794408623601,-2868.543187762476,0.919939110404196
7066,2023-10-22-10,2023-10-22,10:00,-385.22150203835554,50952.375,65112.045000000006,0.0,0.0,4733.988563523206,41686.17788371728,27580.90473325424,980.0,0.0,2.418441455001599,0.053500000000000006,754.9058813843591,39589.94220015934,38835.03631877498,0.0,6400.0,0.0,6400.0,0.0,385.22150203835554,0.0,0.0,2081.583129490904,8864.889314502627,-36206.52463152926,1.0
7067,2023-10-22-11,2023-10-22,11:00,-26917.878581824574,50902.0,65786.37,0.0,0.0,3704.901550497129,76525.1178093398,27459.00605857894,991.0,0.0,0.0,0.053500000000000006,0.0,45049.94220015934,45049.94220015934,0.0,6400.0,0.0,6400.0,0.0,26917.878581824574,0.0,0.0,0.0,11170.745279289113,-45885.65832279595,1.0
7068,2023-10-22-12,2023-10-22,12:00,-47666.225522360204,50874.875,66845.31,0.0,0.0,3308.519457477091,103311.32012332784,30426.974214530983,980.0,0.0,0.0,0.053500000000000006,0.0,50509.94220015934,50509.94220015934,0.0,6400.0,0.0,6400.0,0.0,30426.974214530983,17239.25130782922,0.0,0.0,13223.121715673517,-65926.22552236021,1.0
7069,2023-10-22-13,2023-10-22,13:00,-60247.82162863508,50623.0,66515.085,0.0,0.0,2665.457759074204,118042.52569633262,34158.13427123612,984.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,34158.13427123612,26089.687357398958,0.0,0.0,14453.12174086501,-77137.87942847575,1.0
7070,2023-10-22-14,2023-10-22,14:00,-61527.35633807797,50115.375,64930.005000000005,0.0,0.0,2687.112833884164,118814.04562261989,33538.04094695919,990.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,33538.04094695919,27989.315391118776,0.0,0.0,14430.12370824243,-74327.35633807797,1.0
7071,2023-10-22-15,2023-10-22,15:00,-54240.80870509251,48921.875,63095.175,0.0,0.0,2354.754447277741,112955.31714605981,33410.84233686944,998.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,33410.84233686944,20829.966368223068,0.0,0.0,13904.85872511449,-67040.80870509251,1.0
7072,2023-10-22-16,2023-10-22,16:00,-40092.42148671184,46387.625,61312.515,0.0,0.0,2175.8646805370217,95379.13233313718,36559.00861719876,1008.9999999999999,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,36559.00861719876,3533.4128695130858,0.0,0.0,12705.74764416111,-52892.42148671184,1.0
7073,2023-10-22-17,2023-10-22,17:00,-9528.248541076187,44206.0,59671.935,0.0,0.0,2277.549388364,62276.11193328219,37110.20270101637,1012.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,9528.248541076187,0.0,0.0,0.0,10281.733981586382,-22328.248541076187,1.0
7074,2023-10-22-18,2023-10-22,18:00,7.275957614183426e-12,42384.75,59662.5,0.0,0.0,3239.788120873184,22181.193666248277,34333.03246019895,1031.0,0.0,159.98640000000003,30.067000000000004,0.0,54600.0,54600.0,0.0,0.0,18136.99924999202,0.0,0.0,0.0,0.0,0.0,0.0,7234.31689731243,18314.56924999202,1.0
7075,2023-10-22-19,2023-10-22,19:00,0.0,40768.87499999999,65332.38,0.0,0.0,6956.929485799689,458.089814892762,33792.43824721022,1026.0,0.0,319.97280000000006,60.08050000000001,0.0,54600.0,54600.0,8000.0,0.0,22823.00075000798,0.0,0.0,0.0,0.0,9419.162837585398,0.0,5835.026578353186,40419.73358759338,0.6377245062467155
7076,2023-10-22-20,2023-10-22,20:00,7.275957614183426e-12,39242.12499999999,67190.52,0.0,0.0,7532.201365614933,24.110087640313445,32939.147364340024,1031.0,0.0,399.966,90.09400000000001,6253.125736470173,40950.0,34696.874263529826,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,16580.837162414602,0.0,6094.943859337194,44177.689906779255,0.0
7077,2023-10-22-21,2023-10-22,21:00,9942.76839597935,37692.125,61923.015,0.0,0.0,4583.3445378152655,0.0,32223.65504246001,1031.0,0.0,399.966,100.045,9373.125896470174,35490.0,26116.874103529826,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5933.014872724795,26327.95639597935,0.0
7078,2023-10-22-22,2023-10-22,22:00,2406.5580308987373,36374.625,58278.33,0.0,0.0,2490.334084453027,0.0,30803.270189457315,1040.0,0.0,399.966,100.045,12493.126056470175,30030.0,17536.873943529827,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.59436127925,18782.44603089874,0.0
7079,2023-10-22-23,2023-10-22,23:00,0.0,35808.875,61454.04,0.0,0.0,4042.909085310108,0.0,27951.90077276613,1040.0,0.0,399.966,100.045,14276.060997728346,16380.0,2103.9390022716543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.716855804575,15316.294337624458,0.0
7080,2023-10-23-00,2023-10-23,00:00,0.0,35603.5,59848.98,0.0,0.0,3042.0678333712967,0.0,24634.136238888434,1035.0,0.0,399.966,10.0045,14276.060997728346,13688.957869190652,-587.1031285376939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5462.79770079742,2691.0421308093482,0.0
7081,2023-10-23-01,2023-10-23,01:00,0.0,35216.00000000001,54057.0,0.0,0.0,2314.2688717610995,0.0,22800.3558630583,1025.0,0.0,239.9796,1.00045,14276.060997728346,13688.957869190652,-587.1031285376939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.244073323358,5244.606697176597,-739.244073323358,0.02843246435859069
7082,2023-10-23-02,2023-10-23,02:00,0.0,34844.0,52780.5,0.0,0.0,2141.02823317245,0.0,19042.696129280936,1016.0,0.0,143.98775999999998,0.10004500000000002,14276.060997728346,12343.325169536969,-1932.7358281913766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.244073323358,0.0,4936.4349261109755,2084.8767729770407,0.0
7083,2023-10-23-03,2023-10-23,03:00,0.0,34119.375,50283.00000000001,0.0,0.0,2126.9053626560603,0.0,17564.011986719357,1012.0,0.0,86.392656,0.010004500000000003,14276.060997728346,11981.737974051099,-2294.323023677247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.160890695518,361.5871954858703,0.0
7084,2023-10-23-04,2023-10-23,04:00,0.0,33751.25,48784.5,0.0,0.0,2057.2325080358896,0.0,16557.022736615654,1018.0,0.0,51.835593599999996,0.053500000000000006,14276.060997728346,11981.737974051099,-2294.323023677247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.1723226068043,4674.187896464847,-128.1723226068043,0.004929704715646319
7085,2023-10-23-05,2023-10-23,05:00,0.0,34115.5,49450.5,0.0,0.0,2116.5485842592125,0.0,15210.837139558269,1012.9999999999999,0.0,31.101356159999995,0.053500000000000006,14276.060997728346,10690.018672889018,-3586.042324839327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.1723226068043,0.0,4607.898084566462,1419.8916237688845,0.0
7086,2023-10-23-06,2023-10-23,06:00,9.094947017729282e-13,34355.75,53557.5,0.0,0.0,2637.2119979869385,0.0,13695.053369024039,1004.0,0.0,18.660813695999995,0.053500000000000006,14276.060997728346,5732.820243252176,-8543.24075447617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.613292326007,4957.198429636843,0.0
7087,2023-10-23-07,2023-10-23,07:00,0.0,34452.62500000001,60418.965000000004,0.0,0.0,3993.949787483633,0.0,14092.549085608152,993.0,0.0,11.196488217599997,0.053500000000000006,14276.060997728346,2718.5372916444703,-11557.523706083875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4681.9325673932635,3014.2829516077054,0.0
7088,2023-10-23-08,2023-10-23,08:00,0.0,34549.49999999999,66632.745,0.0,0.0,6439.090646175241,0.0,15587.133114484603,997.0,0.0,6.717892930559998,0.053500000000000006,14276.060997728346,2401.186726867907,-11874.874270860439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964.481567307987,317.35056477656326,0.0
7089,2023-10-23-09,2023-10-23,09:00,0.0,35568.625,68633.52,0.0,0.0,6564.313504953678,9788.657137402017,15719.631740060337,977.0,0.0,4.030735758335998,0.053500000000000006,14276.060997728346,2401.186726867907,-11874.874270860439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.032006390045,5737.491025501897,-8269.032006390045,0.31803969255346326
7090,2023-10-23-10,2023-10-23,10:00,0.0,37374.375,69387.20999999999,0.0,0.0,6182.054282450029,50510.43542163906,14574.843928966455,979.0,0.0,2.418441455001599,0.053500000000000006,6476.060597728346,10226.641485636836,3750.58088790849,0.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,17730.967993609956,8097.278835849247,-45646.14275237889,1.0
7091,2023-10-23-11,2023-10-23,11:00,-43337.193273379366,38680.25,69079.18500000001,0.0,0.0,5435.424820133151,87350.5046035571,13387.65663455702,978.0,0.0,0.0,0.053500000000000006,3356.060437728345,15686.641485636836,12330.58104790849,0.0,6400.0,0.0,6400.0,0.0,13387.65663455702,29949.536638822345,0.0,0.0,10427.787379816547,-64515.34149903826,1.0
7092,2023-10-23-12,2023-10-23,12:00,-58850.08762153711,39672.25,69082.515,0.0,0.0,4900.638515834549,112280.23736474785,13679.153562780708,990.0,0.0,0.0,0.053500000000000006,236.06027772834423,21146.641485636836,20910.58120790849,0.0,6400.0,0.0,6400.0,5498.6840587564,13679.153562780708,39672.25,0.0,0.0,12022.006256774657,-80025.9756215371,1.0
7093,2023-10-23-13,2023-10-23,13:00,-66647.04395427956,39900.875,68004.15000000001,0.0,0.0,4041.0260292230937,131953.99178452723,16774.320408894037,991.0,0.0,0.0,0.053500000000000006,0.0,34796.641485636836,34796.641485636836,0.0,6400.0,0.0,6400.0,9971.848545385525,16774.320408894037,39900.875,0.0,0.0,13556.288425585106,-93317.66103626868,1.0
7094,2023-10-23-14,2023-10-23,14:00,-58689.079101151205,39195.625,65392.32,0.0,0.0,3496.824484598394,128602.70276002193,18178.80537558185,997.0,0.0,0.0,0.053500000000000006,0.0,40256.641485636836,40256.641485636836,0.0,6400.0,0.0,6400.0,1314.64872556935,18178.80537558185,39195.625,0.0,0.0,13332.970533414154,-76949.0791011512,1.0
7095,2023-10-23-15,2023-10-23,15:00,-45588.42948658117,37738.625,63142.905000000006,0.0,0.0,2801.978914265755,117729.095790524,20563.77983522961,1002.9999999999999,0.0,0.0,0.053500000000000006,0.0,45716.641485636836,45716.641485636836,0.0,6400.0,0.0,6400.0,0.0,20563.77983522961,25024.64965135156,0.0,0.0,12588.557067801357,-63848.42948658117,1.0
7096,2023-10-23-16,2023-10-23,16:00,-21491.64980054753,36545.125,61361.91,0.0,0.0,2846.230601956424,98441.10153947418,22731.456622598984,999.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,6400.0,0.0,6400.0,0.0,21491.64980054753,0.0,0.0,0.0,11309.407463482074,-43175.008314910694,1.0
7097,2023-10-23-17,2023-10-23,17:00,0.0,35901.875,59718.555,0.0,0.0,3057.1322419584367,67893.74035578281,23727.8460018738,1006.0,0.0,0.0,0.053500000000000006,0.0,54600.0,54600.0,0.0,1657.0270476419828,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,9211.065051973053,-8057.027047641983,1.0
7098,2023-10-23-18,2023-10-23,18:00,7.275957614183426e-12,35049.37500000001,59819.01,0.0,0.0,3636.1702138932214,23049.153326339085,22148.462846223156,1006.0,0.0,159.98640000000003,30.067000000000004,0.0,54600.0,54600.0,4594.469910596417,0.0,30700.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.674697051883,35472.03991059642,1.0
7099,2023-10-23-19,2023-10-23,19:00,0.0,34150.375,66064.425,0.0,0.0,6088.843276878399,795.629808341688,22169.66266795247,1012.9999999999999,0.0,319.97280000000006,60.08050000000001,2864.3364995179872,40950.0,38085.66350048201,8000.0,0.0,10260.0,0.0,0.0,0.0,0.0,26000.0,0.0,4707.475552690546,60764.51999954952,0.0
7100,2023-10-23-20,2023-10-23,20:00,22430.25135145634,33460.625,68141.79000000001,0.0,0.0,6872.192222592378,0.0,23855.044611963545,1010.0,0.0,399.966,90.09400000000001,10664.33689951799,35490.0,24825.66310048201,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5293.577228387381,43282.78135145634,0.0
7101,2023-10-23-21,2023-10-23,21:00,12028.03906523425,32704.999999999996,62818.229999999996,0.0,0.0,4169.07346210481,0.0,26054.521091891125,1018.0,0.0,399.966,100.045,13784.33705951799,30030.0,16245.66294048201,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.751678748183,28413.22706523425,0.0
7102,2023-10-23-22,2023-10-23,22:00,4075.95585292991,32301.999999999993,59272.335,0.0,0.0,3453.514334978475,0.0,25010.432213814773,1012.0,0.0,399.966,100.045,16904.33721951799,16380.0,-524.3372195179909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463.058478383994,20641.84385292991,0.0
7103,2023-10-23-23,2023-10-23,23:00,0.0,32356.25,62076.19500000001,0.0,0.0,3901.680319982752,0.0,22137.862975394266,1008.0,0.0,399.966,100.045,18493.202941770334,10920.0,-7573.202941770334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.812237147348,6944.9212357498545,0.0
7104,2023-10-24-00,2023-10-24,00:00,1.8189894035458565e-12,32526.75,60820.23,0.0,0.0,2787.8560437493647,0.0,19259.993801559318,1016.0,0.0,399.966,10.0045,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5127.9981956425645,2374.4549085635554,0.0
7105,2023-10-24-01,2023-10-24,01:00,0.0,31933.875,55167.0,0.0,0.0,2444.1993406753436,0.0,17039.31757997396,1018.0,0.0,239.9796,1.00045,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.09448720964065,4896.078190916408,-418.09448720964065,0.016080557200370795
7106,2023-10-24-02,2023-10-24,02:00,1.8189894035458565e-12,31302.249999999996,53446.5,0.0,0.0,2290.730740864126,0.0,15512.933938610842,1034.0,0.0,143.98775999999998,0.10004500000000002,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75284708249455,0.0,4729.056039034204,86.75284708249455,0.012743909235659465
7107,2023-10-24-03,2023-10-24,03:00,0.0,30596.999999999996,50838.0,0.0,0.0,2093.951991432989,0.0,15518.233874025285,1030.0,0.0,86.392656,0.010004500000000003,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.1580058819782,4662.231227553036,-1630.1580058819782,0.07544229407727401
7108,2023-10-24-04,2023-10-24,04:00,0.0,30225.000000000004,49062.0,0.0,0.0,1927.3020190671593,0.0,16138.327198302224,1033.0,0.0,51.835593599999996,0.053500000000000006,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.434653159322,4665.8843652868145,-3452.434653159322,0.20822824227570946
7109,2023-10-24-05,2023-10-24,05:00,0.0,30612.5,49395.0,0.0,0.0,1812.435958740055,0.0,16175.426826274876,1036.0,0.0,31.101356159999995,0.053500000000000006,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.899079069668,4686.419269582002,-3390.899079069668,0.33864743762454286
7110,2023-10-24-06,2023-10-24,06:00,-1.8189894035458565e-12,31631.625,53224.5,0.0,0.0,2044.0511555357634,0.0,15661.332290358363,1035.0,0.0,18.660813695999995,0.053500000000000006,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,233.92286848732692,4737.1005985795455,-233.92286848732692,0.3476444710279016
7111,2023-10-24-07,2023-10-24,07:00,-1.8189894035458565e-12,31755.625,59903.925,0.0,0.0,3540.1346542727993,0.0,14781.54173041595,1028.0,0.0,11.196488217599997,0.053500000000000006,18493.202941770334,8545.545091436445,-9947.65785033389,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,3627.6585606965346,0.0,4787.942783936769,3627.6585606965346,0.20811914177034255
7112,2023-10-24-08,2023-10-24,08:00,0.0,30457.499999999996,65956.755,0.0,0.0,4635.128429799504,0.0,14834.541164631933,1018.9999999999999,0.0,6.717892930559998,0.053500000000000006,18493.202941770334,4123.9760487575095,-14369.226893012825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5411.0976860289065,0.0,4776.510566403717,9832.666728707842,0.0
7113,2023-10-24-09,2023-10-24,09:00,0.0,29570.125,67517.415,0.0,0.0,5055.99017173278,8028.627729580089,13795.752302041565,1000.0,0.0,4.030735758335998,0.053500000000000006,18493.202941770334,4123.9760487575095,-14369.226893012825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.6109112834438,5231.637563699303,-1217.6109112834438,0.046831188895517066
7114,2023-10-24-10,2023-10-24,10:00,0.0,29934.375,68442.045,0.0,0.0,5057.873227819795,42071.93784686092,11691.674819717065,1010.0,0.0,2.418441455001599,0.053500000000000006,12541.461586769869,4123.9760487575095,-8417.485538012359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24782.389088716554,7104.241428005734,-30344.76418684783,1.0
7115,2023-10-24-11,2023-10-24,11:00,-23786.20031927521,28919.125,68277.21,0.0,0.0,5097.417285320173,74957.96828029674,10117.591679552406,1004.0,0.0,0.0,0.053500000000000006,9421.461426769867,17773.97604875751,8352.514621987644,0.0,6400.0,0.0,6400.0,0.0,10117.591679552406,13668.608639722803,0.0,0.0,9023.08794676362,-53154.348544934095,1.0
7116,2023-10-24-12,2023-10-24,12:00,-34132.39458468833,27896.124999999996,68837.76,0.0,0.0,4903.463089937827,98248.22145510941,8787.305888738352,995.0,0.0,0.0,0.053500000000000006,6301.461266769867,23233.97604875751,16932.514781987644,0.0,6400.0,0.0,6400.0,0.0,8787.305888738352,25345.088695949977,0.0,0.0,10270.356709966758,-55308.28258468833,1.0
7117,2023-10-24-13,2023-10-24,13:00,-35170.507073122964,26714.25,68248.34999999999,0.0,0.0,4356.43697120985,112569.55738850207,8866.8050800981,1008.9999999999999,0.0,0.0,0.053500000000000006,0.0,28693.97604875751,28693.97604875751,0.0,6400.0,0.0,6400.0,0.0,8866.8050800981,26303.701993024864,0.0,0.0,10746.126960786703,-59319.723210291064,1.0
7118,2023-10-24-14,2023-10-24,14:00,-23285.677716729406,24947.249999999996,66299.19,0.0,0.0,4087.160773000777,116403.04631554043,9168.901799079133,1016.0,0.0,0.0,0.053500000000000006,0.0,42343.97604875751,42343.97604875751,0.0,6400.0,0.0,6400.0,0.0,9168.901799079133,14116.775917650273,0.0,0.0,10893.568622133425,-49735.677716729406,1.0
7119,2023-10-24-15,2023-10-24,15:00,-9093.463791236703,22207.625000000004,64045.33500000001,0.0,0.0,2941.3246435605824,108639.62852207424,9025.803382746055,995.0,0.0,0.0,0.053500000000000006,0.0,47803.97604875751,47803.97604875751,0.0,6400.0,0.0,6400.0,0.0,9025.803382746055,67.66040849064848,0.0,0.0,10066.660208386664,-27353.463791236703,1.0
7120,2023-10-24-16,2023-10-24,16:00,0.0,20285.625,61911.36,0.0,0.0,2949.798365870416,90484.80366164321,9693.596205824531,992.0,0.0,0.0,0.053500000000000006,0.0,47803.97604875751,47803.97604875751,0.0,0.0,0.0,5982.129558246976,0.0,0.0,0.0,0.0,0.0,8708.411126333673,-5982.129558246976,1.0
7121,2023-10-24-17,2023-10-24,17:00,0.0,21099.374999999996,60443.385,0.0,0.0,2962.979718370542,60636.63234690409,9868.494314715817,997.0,0.0,159.98640000000003,30.067000000000004,0.0,47803.97604875751,47803.97604875751,0.0,0.0,19194.773365366407,0.0,0.0,0.0,0.0,0.0,0.0,6701.947096599332,19372.343365366407,1.0
7122,2023-10-24-18,2023-10-24,18:00,0.0,22145.625,60801.36,0.0,0.0,4930.767333008828,21747.21373340992,9767.795461769834,1020.0,0.0,319.97280000000006,60.08050000000001,0.0,40183.36370244656,40183.36370244656,8000.0,0.0,11190.930281231173,0.0,0.0,0.0,0.0,26000.0,0.0,4197.661406973201,52989.11262754213,0.0
7123,2023-10-24-19,2023-10-24,19:00,43495.618238563016,22502.125,66694.905,0.0,0.0,8917.184896144405,337.5399934489259,10255.390240542583,1033.0,0.0,399.966,90.09400000000001,7800.000400000001,34723.36370244656,26923.363302446556,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.5072091095144,64348.148238563015,0.0
7124,2023-10-24-20,2023-10-24,20:00,44616.82118296389,22362.625,67855.965,0.0,0.0,8314.608793312646,0.0,10949.682740693284,1047.0,0.0,399.966,100.045,10920.00056,29263.363702446557,18343.363142446557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.277717380415,53002.00918296389,0.0
7125,2023-10-24-21,2023-10-24,21:00,26920.119951417888,22746.25,62113.380000000005,0.0,0.0,5122.8384522496735,0.0,11098.081172512346,1052.0,0.0,399.966,100.045,14040.000720000002,15613.363702446557,1573.3629824465552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752.557593733342,43486.00795141789,0.0
7126,2023-10-24-22,2023-10-24,22:00,15091.732917784408,22695.875000000004,58576.920000000006,0.0,0.0,3780.223573378342,0.0,10016.892746534882,1037.0,0.0,399.966,100.045,21840.00112,10153.363702446557,-11686.637417553444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.5955123939266,27841.45291778441,0.0
7127,2023-10-24-23,2023-10-24,23:00,7183.622223478182,22428.499999999996,61164.329999999994,0.0,0.0,4509.905571021067,0.0,9614.097094536326,1043.0,0.0,399.966,10.0045,24960.00128,4693.363702446557,-20266.637577553443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.4029665890175,15559.51022347818,0.0
7128,2023-10-25-00,2023-10-25,00:00,34.836045618107164,22292.875,59757.96,0.0,0.0,3344.29740280344,0.0,9078.802816962037,1042.0,0.0,239.9796,1.00045,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.832755383583,7644.087748064663,0.0
7129,2023-10-25-01,2023-10-25,01:00,0.0,22145.625000000004,54057.0,0.0,0.0,2634.3874238836606,0.0,8755.506276251688,1041.0,0.0,143.98775999999998,0.10004500000000002,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.9587482687275,4266.792054009475,-2333.9587482687275,0.08976764416418183
7130,2023-10-25-02,2023-10-25,02:00,0.0,21746.5,52336.5,0.0,0.0,2288.847684777112,0.0,8522.308797729973,1048.0,0.0,86.392656,0.010004500000000003,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.6455358744424,4195.057904275496,-3097.6455358744424,0.20890785708242962
7131,2023-10-25-03,2023-10-25,03:00,0.0,20553.0,49894.5,0.0,0.0,2056.2909699651395,0.0,8522.308797729973,1050.0,0.0,51.835593599999996,0.053500000000000006,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.01712109931,4093.1160373386583,-4183.01712109931,0.36979313097086464
7132,2023-10-25-04,2023-10-25,04:00,0.0,19003.0,47952.0,0.0,0.0,2071.355378552279,0.0,7881.0156517237165,1039.0,0.0,31.101356159999995,0.053500000000000006,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.0166032995367,3938.6535802793196,-4072.0166032995367,0.5264091541746929
7133,2023-10-25-05,2023-10-25,05:00,0.0,17805.625,48118.50000000001,0.0,0.0,1963.0799844479948,0.0,7785.616654120636,1028.0,0.0,18.660813695999995,0.053500000000000006,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.683993811668,3838.9962555958045,-2580.683993811668,0.6256662308597571
7134,2023-10-25-06,2023-10-25,06:00,0.0,16751.625,51781.5,0.0,0.0,2141.9697712432,0.0,8034.714018957225,1026.0,0.0,11.196488217599997,0.053500000000000006,28080.00144,0.0,-28080.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.3439602907492,0.0,3794.5470358516304,1673.3439602907492,0.5613068477716514
