Date;Heures;effacement nécessaire;Total éolien OffShore;Consommation;nucléaire base;nucléaire flexible;hydraulique;solaire;éolien onshore;biomasse;charbon;gaz - cogénérations;gaz - cycles combinés + turbines à combustion;pétrole;importations;exportations;soldes échanges;step décharge;step charge;59;80;76;14;22;44;17;33;34;85;effacement potentiel solaire;effacement potentiel éolien terrestre;effacement potentiel éolien marin
1/5;02:00;0.0;6129.2;56890.1;26849.3;12532.9;7195.0;0.0;33683.4;2228.4;0.0;2566.3;0.0;85.0;0.0;28000.0;28000.0;0.0;171.3;1139.7;851.8;650.9;432.9;132.7;213.7;173.6;197.9;945.3;1390.6;0;0;0
1/5;03:00;0.0;6069.0;54444.6;26555.4;10321.6;7331.5;0.0;33614.2;2230.4;0.0;2562.2;0.0;85.0;0.0;28000.0;28000.0;0.0;280.1;1124.3;814.2;636.6;414.2;171.4;212.2;167.3;190.5;947.6;1390.6;0;0;0
1/5;04:00;0.0;6043.2;52558.0;26555.4;10794.1;7215.5;0.0;30963.7;2218.1;0.0;2562.2;0.0;85.0;0.0;28000.0;28000.0;0.0;0.0;1118.5;778.5;615.1;404.2;228.5;215.2;155.9;178.8;957.8;1390.6;0;1.0165E-05;0
1/5;05:00;0.0;6040.2;52544.8;26682.5;13005.4;7334.1;0.0;28520.8;2185.3;0.0;2558.1;0.0;85.0;0.0;28000.0;28000.0;0.0;0.0;1103.2;761.5;593.6;394.2;285.6;222.7;152.1;178.8;957.8;1390.6;0;0;0
1/5;06:00;0.0;6083.4;55777.6;26976.5;14742.0;6955.8;0.0;26130.8;2183.3;0.0;2548.8;2840.0;595.0;0.0;28000.0;28000.0;749.1;0.0;1085.9;748.4;577.8;392.7;337.2;246.6;161.0;188.3;953.3;1392.1;0;7.29358E-06;0
1/5;07:00;0.0;6156.4;60934.6;27270.4;14742.0;6946.0;0.0;24078.8;2191.5;0.0;2548.8;5680.0;1105.0;0.0;28000.0;28000.0;4342.6;0.0;1085.9;733.3;562.0;387.0;368.6;288.5;182.5;204.3;952.1;1392.1;0;0;0
1/5;08:00;0.0;6116.9;65459.8;27564.3;14742.0;8438.7;0.0;21709.2;2177.1;0.0;2578.7;7100.0;1615.0;0.0;26087.9;26087.9;4965.0;0.0;1026.5;688.2;540.5;374.1;379.6;358.7;209.1;228.8;919.3;1392.1;0;0.000473639;0
1/5;09:00;0.0;5766.0;67019.3;27858.3;14742.0;9590.6;566.6;19201.1;2125.9;0.0;2565.3;7100.0;1700.0;0.0;23011.8;23011.8;4965.0;0.0;897.9;582.9;478.9;322.5;328.0;390.1;220.5;229.8;926.1;1389.2;0;0;0
1/5;10:00;0.0;5174.0;67809.7;28152.2;14742.0;10755.8;3344.8;18407.2;2127.9;0.0;2563.2;7100.0;1700.0;0.0;23011.8;23011.8;3102.3;0.0;727.2;441.9;385.7;242.2;250.6;382.6;206.6;200.0;952.1;1385.0;0;0;0
1/5;11:00;0.0;4839.7;68173.4;28446.1;14742.0;9469.3;6398.1;18541.6;2142.3;0.0;2566.3;7100.0;1700.0;0.0;23011.8;23011.8;1718.1;0.0;583.3;413.7;326.9;225.0;230.4;369.2;169.8;163.9;972.5;1385.0;0;1.16276E-05;0
1/5;12:00;0.0;4593.5;68832.8;28740.1;14742.0;9132.9;8461.1;20487.7;2168.9;0.0;2566.3;7100.0;170.0;0.0;23011.8;23011.8;321.1;0.0;449.0;398.6;263.8;190.6;243.3;367.7;167.3;146.8;982.7;1383.6;0;2.56016E-05;0
1/5;13:00;0.0;4288.5;68887.6;29034.0;14742.0;8113.1;9181.7;21851.7;2179.2;0.0;2580.7;4260.0;17.0;0.0;23011.8;23011.8;2168.9;0.0;330.0;351.6;207.9;151.9;210.1;339.3;168.6;163.9;981.6;1383.6;0;0;0
1/5;14:00;0.0;4084.5;66781.5;29327.9;14742.0;7687.5;8285.0;24143.9;2193.5;0.0;2572.5;2556.0;85.0;0.0;23011.8;23011.8;599.1;0.0;257.1;334.7;176.4;120.4;197.2;310.9;163.5;167.1;973.7;1383.6;0;5.31507E-06;0
1/5;15:00;0.0;4049.7;65018.8;29393.0;14742.0;7510.8;6167.0;23162.7;2205.8;0.0;2573.5;1533.6;85.0;0.0;23011.8;23011.8;2797.6;0.0;255.2;323.4;149.1;83.1;213.8;312.4;168.6;186.2;977.1;1380.8;0;0.000104713;0
1/5;16:00;0.0;4067.4;63947.0;29393.0;14742.0;7930.2;3003.7;20060.2;2214.0;0.0;2583.8;920.2;85.0;0.0;20274.3;20274.3;4965.0;0.0;274.4;299.0;129.0;47.3;221.1;316.9;183.8;225.6;989.5;1380.8;0;0;0
1/5;17:00;0.0;4151.8;63835.2;29393.0;14742.0;8819.7;456.6;17674.3;2214.0;0.0;2590.0;552.1;85.0;0.0;16365.8;16365.8;4965.0;0.0;307.0;263.2;121.9;28.7;217.5;331.8;214.2;288.4;999.7;1379.4;0;0.000106141;0
1/5;18:00;0.0;4343.2;68381.7;29393.0;14742.0;11567.8;0.0;16058.0;2236.6;0.0;2596.2;331.3;85.0;1198.7;13565.8;12367.2;4965.0;0.0;347.3;244.4;110.4;22.9;224.8;370.7;261.1;375.6;1006.5;1379.4;0;4.36461E-05;0
1/5;19:00;0.0;4594.6;70579.2;29393.0;14742.0;11371.5;0.0;15402.4;2232.5;0.0;2600.3;198.8;85.0;1284.0;10765.8;9481.8;4965.0;0.0;378.0;250.1;84.6;22.9;248.8;433.5;319.4;471.4;1006.5;1379.4;0;0;0
1/5;20:00;0.0;4908.8;68527.0;29393.0;14742.0;9663.8;0.0;14767.3;2259.1;0.0;2602.4;119.3;85.0;1284.0;10765.8;9481.8;4846.9;0.0;399.1;276.4;58.8;27.2;291.2;521.7;381.5;554.4;1012.2;1386.4;0;0;0
1/5;21:00;0.0;5207.2;64326.9;29393.0;14742.0;7918.6;0.0;13444.1;2250.9;0.0;2594.1;71.6;85.0;1284.0;10765.8;9481.8;3282.9;0.0;439.4;344.1;58.8;38.7;315.1;574.0;427.1;600.1;1017.9;1392.1;0;3.95479E-05;0
1/5;22:00;0.0;5524.8;61532.0;29393.0;14742.0;7573.3;0.0;11314.7;2236.6;0.0;2600.3;42.9;85.0;1284.0;10765.8;9481.8;2528.4;0.0;506.5;453.2;103.2;61.6;326.2;597.9;453.8;609.7;1023.5;1389.2;0;0;0
1/5;23:00;0.0;5732.8;64789.2;29393.0;14742.0;9711.9;0.0;9384.8;2269.4;0.0;2594.1;2882.9;85.0;1284.0;10765.8;9481.8;2719.1;0.0;558.3;543.4;174.9;88.9;322.5;608.3;447.4;591.6;1029.2;1368.2;0;0.000159213;0
1/6;00:00;0.0;5708.3;64103.4;29393.0;14742.0;7757.1;0.0;9425.5;2267.3;0.0;2594.1;5722.9;85.0;1284.0;10765.8;9481.8;1184.0;0.0;564.1;581.0;239.4;117.5;291.2;590.4;415.7;561.8;1028.1;1319.0;0;2.20337E-05;0
1/6;01:00;0.0;5507.7;59082.5;29393.0;14742.0;7128.0;0.0;8558.3;2263.2;0.0;2571.5;3332.5;85.0;1284.0;10765.8;9481.8;0.0;0.0;544.9;567.9;279.6;153.4;276.4;551.5;370.1;538.4;1007.7;1217.9;0;3.63798E-12;0
1/6;02:00;0.0;5242.6;57557.6;29393.0;14742.0;7046.8;0.0;7646.3;2283.7;0.0;2581.8;2922.4;85.0;1284.0;10765.8;9481.8;0.0;0.0;518.0;535.9;322.6;203.5;267.2;485.8;329.5;511.8;972.5;1095.7;0;7.27596E-12;0
1/6;03:00;0.0;5012.0;54784.0;29393.0;14742.0;7028.1;0.0;6701.7;2279.6;0.0;2572.5;1156.0;85.0;1284.0;10765.8;9481.8;0.0;0.0;491.2;500.2;345.5;246.5;267.2;440.9;310.5;483.1;929.5;997.3;0;3.63798E-12;0
1/6;04:00;0.0;4684.3;52280.6;29393.0;13938.3;6912.1;0.0;6408.5;2289.9;0.0;2576.6;0.0;85.0;1284.0;10765.8;9481.8;0.0;0.0;462.4;443.8;335.5;250.8;265.4;415.5;292.8;452.2;879.6;886.4;0;3.63798E-12;0
1/6;05:00;0.0;4254.3;51545.1;29393.0;14028.3;6914.8;0.0;5960.7;2279.6;0.0;2580.7;0.0;85.0;1284.0;10765.8;9481.8;0.0;0.0;424.0;393.0;314.0;223.6;259.8;376.7;280.1;435.2;804.8;743.1;0;2.71425E-06;0
1/6;06:00;0.0;3829.6;52890.2;29393.0;14742.0;6839.8;0.0;4869.5;2257.1;0.0;2589.0;2322.8;85.0;1284.0;10765.8;9481.8;0.0;0.0;393.3;361.0;289.6;199.2;256.2;340.8;275.0;430.9;741.3;542.2;0;0;0
1/6;07:00;0.0;3620.6;55013.6;29393.0;14742.0;6872.0;0.0;3802.8;2248.9;0.0;2611.6;5162.8;595.0;1284.0;10765.8;9481.8;135.7;0.0;395.2;340.3;269.5;192.1;256.2;318.4;277.6;439.4;717.5;414.4;0;3.78785E-05;0
1/6;08:00;0.0;3554.7;57438.7;29393.0;14742.0;7007.6;0.0;3293.8;2228.4;0.0;2624.0;7100.0;1105.0;1284.0;10765.8;9481.8;689.8;0.0;408.7;317.8;253.8;190.6;252.5;319.9;296.6;460.7;696.0;358.2;0;6.78948E-05;0
1/6;09:00;0.0;3447.8;59435.1;29393.0;14742.0;8166.6;253.1;3273.5;2259.1;0.0;2613.7;7100.0;1615.0;1284.0;10765.8;9481.8;995.6;0.0;387.6;268.9;239.4;190.6;243.3;316.9;328.3;468.2;697.1;307.6;0;9.11281E-05;0
1/6;10:00;0.0;3515.0;61985.1;29393.0;14742.0;8603.8;2090.5;3505.6;2242.7;0.0;2624.0;7100.0;1700.0;1284.0;10765.8;9481.8;1078.2;0.0;404.8;272.6;262.4;210.7;246.9;325.8;356.2;495.8;705.0;234.6;0;0;0
1/6;11:00;0.0;3764.3;63234.8;29393.0;14742.0;8071.1;4170.0;3501.5;2277.6;0.0;2632.2;7100.0;1700.0;1284.0;10765.8;9481.8;621.1;0.0;439.4;299.0;288.2;227.9;287.5;303.4;396.7;539.5;694.8;288.0;0;2.99946E-05;0
1/6;12:00;0.0;3888.0;64485.4;29393.0;14742.0;8678.7;4703.6;3566.6;2291.9;0.0;2613.7;7100.0;1700.0;1284.0;10765.8;9481.8;638.7;0.0;447.0;291.5;289.6;226.5;272.7;273.5;423.3;551.2;668.8;443.9;0;1.44997E-05;0
1/6;13:00;0.0;4040.4;66230.9;29393.0;14742.0;9652.2;5864.4;3762.1;2279.6;0.0;2604.4;4260.0;170.0;1284.0;10765.8;9481.8;4180.0;0.0;452.8;274.5;278.2;219.3;228.5;243.6;437.3;561.8;633.6;710.8;0;0.000136772;0
1/6;14:00;0.0;4165.1;62986.9;29393.0;14742.0;8584.2;5385.8;4299.5;2298.1;0.0;2615.7;2556.0;17.0;1284.0;10765.8;9481.8;3466.4;0.0;500.8;278.3;275.3;213.6;182.4;215.2;450.0;569.3;594.0;886.4;0;9.48999E-05;0
1/6;15:00;0.0;4568.2;60657.3;29393.0;14742.0;7526.0;3784.9;5174.9;2300.1;0.0;2606.5;1533.6;85.0;1284.0;10765.8;9481.8;3319.4;0.0;640.8;347.9;304.0;242.2;164.0;233.2;472.8;593.7;561.1;1008.6;0;0;0
1/6;16:00;0.0;5235.3;59410.7;29393.0;14742.0;7919.4;1754.9;6522.5;2308.3;0.0;2585.9;920.2;85.0;1284.0;10765.8;9481.8;2305.9;0.0;775.1;438.1;348.4;285.2;169.5;287.0;538.7;673.5;591.7;1128.0;0;0;0
1/6;17:00;0.0;5852.4;59850.6;29393.0;14742.0;8053.3;258.6;7573.0;2308.3;0.0;2607.5;552.1;85.0;1284.0;10765.8;9481.8;2786.0;0.0;849.9;528.4;414.4;349.7;204.6;348.3;588.1;729.9;638.2;1201.0;0;4.106E-05;0
1/6;18:00;0.0;6365.2;64254.8;29393.0;14742.0;10015.3;0.0;9608.7;2308.3;0.0;2598.2;331.3;85.0;1284.0;10765.8;9481.8;3450.9;0.0;884.5;614.9;491.8;437.2;261.7;409.5;607.1;755.5;682.4;1220.7;0;0;0
1/6;19:00;0.0;6701.7;66414.8;29393.0;14742.0;10274.0;0.0;11506.0;2291.9;0.0;2599.3;198.8;85.0;1284.0;10765.8;9481.8;3430.8;0.0;905.6;678.8;574.9;518.9;317.0;448.4;598.2;749.1;702.8;1208.0;0;3.09794E-05;0
1/6;20:00;0.0;6819.1;65175.3;29393.0;14742.0;8883.9;0.0;13558.1;2279.6;0.0;2605.4;119.3;85.0;1284.0;10765.8;9481.8;1546.6;0.0;913.3;699.5;650.9;580.5;355.7;451.4;569.1;722.5;706.2;1170.1;0;0;0
1/6;21:00;0.0;6794.6;62097.9;29099.1;12530.7;8164.8;0.0;15813.7;2296.0;0.0;2610.6;71.6;85.0;1284.0;10765.8;9481.8;0.0;0.0;922.9;686.3;708.3;625.0;374.1;432.0;523.5;675.7;728.8;1118.1;0;3.18323E-12;0
1/6;22:00;0.0;6674.6;59724.6;28805.1;12530.7;7355.6;0.0;18232.1;2289.9;0.0;2610.6;42.9;85.0;0.0;10765.8;10765.8;0.0;2643.0;961.2;671.3;745.6;645.0;361.2;406.6;476.6;620.3;757.2;1029.6;0;0;0
1/6;23:00;0.0;6565.6;63502.0;28805.1;11351.4;7998.9;0.0;19970.7;2281.7;0.0;2601.3;0.0;85.0;0.0;10765.8;10765.8;0.0;0.0;1026.5;690.1;788.6;665.1;342.8;372.2;442.3;574.6;767.4;896.2;0;0;0
1/7;00:00;0.0;6534.6;63131.2;28511.2;11351.4;7378.8;0.0;21452.7;2296.0;0.0;2589.0;0.0;85.0;0.0;10765.8;10765.8;0.0;870.7;1066.7;746.5;851.7;709.5;331.7;321.4;424.6;543.7;766.2;772.6;0;1.09109E-05;0
1/7;01:00;0.0;6584.9;58555.2;28217.3;9140.1;6973.7;0.0;24034.0;2287.8;0.0;2595.1;0.0;85.0;0.0;11739.9;11739.9;0.0;4200.0;1087.9;814.2;916.2;775.5;331.7;278.0;415.7;533.1;769.6;663.0;0;1.81899E-12;0
1/7;02:00;0.0;6652.4;57176.6;27923.4;9140.1;6668.5;0.0;26884.0;2269.4;0.0;2595.1;0.0;85.0;0.0;15256.2;15256.2;0.0;4200.0;1095.5;912.0;969.2;811.3;342.8;269.0;392.9;516.1;766.2;577.3;0;0;0
1/7;03:00;-526.9;6474.1;54215.0;27629.4;6928.8;6665.9;0.0;29966.2;2273.5;0.0;2600.3;0.0;85.0;0.0;18056.2;18056.2;0.0;4200.0;1107.0;872.5;954.9;814.2;340.9;276.5;372.6;486.3;767.4;481.8;0;526.892175;0
1/7;04:00;-1390.1;6383.8;51869.2;27335.5;6928.8;6527.6;0.0;31965.3;2263.2;0.0;2551.9;0.0;85.0;0.0;20856.2;20856.2;0.0;4200.0;1124.3;827.3;950.6;831.4;329.9;279.5;362.5;455.4;777.6;445.3;0;1390.057709;0
1/7;05:00;0.0;6441.3;50929.4;27041.6;4717.5;6566.8;0.0;33821.9;2275.5;0.0;2520.0;0.0;85.0;0.0;22643.2;22643.2;0.0;4200.0;1124.3;844.3;970.7;878.7;331.7;266.1;368.8;443.7;788.9;424.2;0;3.63798E-12;0
1/7;06:00;0.0;6503.1;51681.2;26747.6;4717.5;6571.3;0.0;35308.0;2265.3;0.0;2528.2;0.0;85.0;0.0;23058.5;23058.5;0.0;4200.0;1074.4;876.2;992.2;927.4;337.2;249.6;382.8;448.0;779.8;435.5;0;3.63798E-12;0
1/7;07:00;0.0;6400.7;52870.9;26453.7;2506.2;6532.9;0.0;36183.3;2257.1;0.0;2549.9;0.0;85.0;0.0;23058.5;23058.5;0.0;1364.6;942.0;878.1;992.2;954.6;357.5;243.6;389.1;441.6;759.4;442.5;0;5.73673E-05;0
1/7;08:00;0.0;6174.5;54485.3;26159.8;2506.2;6716.7;0.0;39074.1;2238.6;0.0;2549.9;0.0;85.0;0.0;23058.5;23058.5;0.0;2107.4;876.8;895.0;987.9;963.2;390.7;230.2;361.2;403.3;692.6;373.6;0;0;0
1/7;09:00;0.0;5694.7;55934.0;25865.8;2506.2;6794.3;253.1;39281.7;2228.4;0.0;2558.1;0.0;85.0;0.0;23058.5;23058.5;0.0;436.5;694.5;964.6;1010.8;958.9;423.9;168.9;287.7;315.0;595.1;275.3;0;0;0
1/7;10:00;0.0;5076.9;59165.8;25865.8;4074.1;6958.5;1518.4;39843.6;2226.3;0.0;2616.8;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;500.8;927.0;1005.1;936.0;440.4;80.7;253.5;251.1;506.7;175.6;0;4.04888E-05;0
1/7;11:00;0.0;4581.1;61823.6;25865.8;4192.0;6944.2;3289.8;41321.6;2242.7;0.0;2600.3;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;422.1;840.5;964.9;900.2;457.0;29.9;205.3;213.9;430.7;116.6;0;6.0632E-07;0
1/7;12:00;0.0;4352.1;64299.5;25865.8;5548.5;7431.4;4522.1;41122.0;2246.8;0.0;2604.4;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;385.6;759.7;904.7;921.7;466.2;12.0;180.0;202.2;397.9;122.2;0;0;0
1/7;13:00;0.0;4400.6;66371.1;26123.5;7759.8;7930.2;5017.2;39847.7;2242.7;0.0;2586.9;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;401.0;684.4;858.8;981.9;488.4;20.9;177.4;221.3;362.7;203.7;0;0;0
1/7;14:00;0.0;4565.5;62814.2;26123.5;6034.4;7161.0;4428.6;38964.2;2224.3;0.0;2591.0;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;466.2;624.3;811.5;1006.2;490.2;50.8;200.3;268.1;257.3;390.5;0;0;0
1/7;15:00;0.0;4926.3;60145.2;25829.5;6034.4;6814.0;3548.4;37286.7;2234.5;0.0;2604.4;0.0;85.0;0.0;23058.5;23058.5;0.0;50.3;496.9;547.2;747.0;1024.9;543.7;91.2;245.9;345.8;222.2;661.6;0;0;0
1/7;16:00;0.0;5328.7;59249.1;25829.5;7395.2;6977.2;1589.9;36285.1;2240.7;0.0;2607.5;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;506.5;477.6;650.9;996.2;645.0;119.6;278.8;417.1;284.5;952.4;0;3.69052E-05;0
1/7;17:00;0.0;5475.5;59415.8;25829.5;8980.3;6991.5;242.1;36077.5;2212.0;0.0;2616.8;0.0;85.0;0.0;23058.5;23058.5;0.0;0.0;518.0;430.6;539.1;937.4;724.3;133.0;286.4;446.9;357.1;1102.7;0;2.10505E-05;0
1/7;18:00;0.0;5422.7;64040.4;26123.5;11191.6;7716.9;0.0;35014.8;2216.1;0.0;2627.1;2840.0;302.9;0.0;23058.5;23058.5;0.0;0.0;521.9;396.8;433.0;848.6;761.1;148.0;282.6;457.5;422.8;1150.4;0;0;0
1/7;19:00;0.0;5306.4;67373.8;26417.4;13402.9;8066.7;0.0;33801.5;2191.5;0.0;2628.1;4900.0;302.9;0.0;23058.5;23058.5;0.0;0.0;466.2;379.8;371.3;761.1;785.1;180.9;278.8;461.8;456.8;1164.5;0;0;0
1/7;20:00;0.0;5172.3;66852.6;26417.4;13671.3;8193.4;0.0;32995.4;2212.0;0.0;2591.0;4900.0;302.9;0.0;23058.5;23058.5;0.0;0.0;410.6;361.0;322.6;676.6;768.5;245.1;272.5;459.7;477.2;1178.5;0;5.96878E-06;0
1/7;21:00;0.0;4994.3;64097.3;26417.4;13885.7;7486.7;0.0;30747.9;2171.0;0.0;2585.9;4900.0;302.9;0.0;23058.5;23058.5;0.0;0.0;401.0;346.0;258.1;563.3;715.0;285.5;259.8;445.8;508.9;1210.8;0;0;0
1/7;22:00;0.0;4719.9;61414.2;26417.4;14740.7;7371.6;0.0;27376.7;2179.2;0.0;2594.1;4900.0;302.9;0.0;23058.5;23058.5;0.0;0.0;387.6;351.6;199.3;431.4;639.5;291.5;238.3;416.0;538.4;1226.3;0;1.83291E-05;0
1/7;23:00;0.0;4484.7;64361.5;26711.3;14742.0;7391.2;0.0;24909.4;2220.2;0.0;2648.7;7100.0;812.9;0.0;23058.5;23058.5;2544.9;0.0;366.5;359.1;182.1;336.8;582.4;287.0;211.7;372.4;552.0;1234.7;0;0.000133561;0
1/8;00:00;0.0;4340.0;63642.2;27005.3;14742.0;7678.5;0.0;24095.1;2195.6;0.0;2651.8;7100.0;1322.9;0.0;23058.5;23058.5;1718.9;0.0;343.4;361.0;190.7;303.9;545.5;270.5;185.1;327.7;574.7;1237.5;0;1.63483E-05;0
1/8;01:00;0.0;4209.2;59555.0;27005.3;14742.0;6917.5;0.0;24465.6;2193.5;0.0;2651.8;5596.8;812.9;0.0;23058.5;23058.5;0.0;0.0;303.1;353.5;196.4;296.7;534.4;251.1;158.4;280.9;592.8;1241.8;0;0;0
1/8;02:00;0.0;4105.8;58643.6;27014.5;14742.0;6758.7;0.0;23757.1;2187.4;0.0;2639.4;5596.8;812.9;0.0;23058.5;23058.5;0.0;0.0;255.2;336.6;205.0;322.5;532.6;224.2;131.8;230.9;609.8;1257.2;0;9.26957E-08;0
1/8;03:00;0.0;4083.1;56336.4;27014.5;14742.0;6680.1;0.0;22678.2;2181.2;0.0;2638.4;4819.5;302.9;0.0;23058.5;23058.5;0.0;0.0;214.9;293.3;206.5;371.2;514.2;230.2;135.6;205.4;633.6;1278.3;0;0;0
1/8;04:00;0.0;4180.2;54267.9;27308.4;14742.0;6764.9;0.0;21713.3;2212.0;0.0;2639.4;2891.7;30.3;0.0;23058.5;23058.5;412.0;0.0;197.6;240.7;202.2;430.0;492.0;264.6;158.4;213.9;674.4;1306.4;0;3.2591E-05;0
1/8;05:00;0.0;4344.0;55005.5;27602.3;14742.0;6839.0;0.0;20890.8;2195.6;0.0;2659.0;1735.0;85.0;0.0;23058.5;23058.5;2445.5;0.0;201.5;210.6;200.7;481.6;486.5;301.9;185.1;222.4;727.7;1326.0;0;0;0
1/8;06:00;0.0;4450.1;59273.5;27896.3;14742.0;6941.6;0.0;20585.5;2173.0;0.0;2676.5;1041.0;85.0;0.0;21591.4;21591.4;4965.0;0.0;203.4;173.0;185.0;508.9;495.7;336.3;210.4;213.9;782.1;1341.5;0;0;0
1/8;07:00;0.0;4460.9;67209.2;28190.2;14742.0;8027.4;0.0;20715.7;2158.7;0.0;2745.4;624.6;85.0;650.9;14591.4;13940.4;4965.0;0.0;197.6;116.6;159.1;508.9;499.4;348.3;242.1;214.9;824.1;1349.9;0;0.000210594;0
1/8;08:00;0.0;4317.0;72992.1;28484.1;14742.0;11106.5;0.0;20719.8;2146.4;0.0;2766.0;374.8;595.0;650.9;12067.6;11416.6;4965.0;0.0;186.1;65.8;120.4;467.3;497.6;328.8;257.3;224.5;820.7;1348.5;0;0;0
1/8;09:00;0.0;4088.4;73507.2;28778.0;14742.0;10738.0;275.1;19241.9;2138.2;0.0;2753.7;224.9;59.5;650.9;9493.5;8842.6;4965.0;0.0;178.4;39.5;94.6;418.5;477.3;255.6;226.9;216.0;821.8;1359.7;0;0.000199215;0
1/8;10:00;0.0;3841.1;73997.9;29072.0;14742.0;10509.6;2393.1;18908.0;2134.1;0.0;2742.4;134.9;85.0;650.9;9493.5;8842.6;4038.7;0.0;159.2;30.1;84.6;366.9;458.9;179.4;180.0;183.0;825.2;1373.8;0;1.57831E-05;0
1/8;11:00;0.0;3736.1;74151.3;29365.9;14742.0;9991.2;4973.2;17002.5;2156.6;0.0;2776.3;2974.9;85.0;650.9;9493.5;8842.6;1163.0;0.0;130.5;24.4;84.6;319.6;440.4;134.5;144.5;158.5;918.1;1380.8;0;0;0
1/8;12:00;0.0;3654.6;74748.7;29393.0;14742.0;9705.7;6172.5;15565.3;2138.2;0.0;2801.0;5427.2;85.0;650.9;9493.5;8842.6;0.0;0.0;97.8;22.6;80.3;288.1;447.8;116.6;119.1;139.4;957.8;1385.0;0;0;0
1/8;13:00;0.0;3574.0;74909.3;29393.0;14742.0;9504.0;7250.8;14217.6;2134.1;0.0;2796.9;6156.1;85.0;650.9;9493.5;8842.6;0.0;0.0;72.9;18.8;70.3;262.3;446.0;119.6;109.0;121.3;964.6;1389.2;0;0;0
1/8;14:00;0.0;3516.2;73088.6;29393.0;14742.0;8571.7;6744.6;12580.9;2146.4;0.0;2794.9;7100.0;85.0;650.9;9493.5;8842.6;201.4;0.0;53.7;22.6;63.1;230.8;434.9;131.5;106.5;104.3;978.2;1390.6;0;0;0
1/8;15:00;0.0;3552.8;70994.7;29393.0;14742.0;8013.1;5963.4;12186.0;2144.3;0.0;2804.1;6757.6;85.0;650.9;9493.5;8842.6;0.0;0.0;40.3;28.2;60.2;222.2;477.3;152.5;112.8;94.7;972.5;1392.1;0;0;0
1/8;16:00;0.0;3596.2;70001.1;29393.0;14742.0;7949.8;3443.8;11697.4;2177.1;0.0;2858.7;7100.0;595.0;650.9;9493.5;8842.6;944.7;0.0;23.0;35.7;58.8;219.3;477.3;174.9;131.8;105.3;979.3;1390.6;0;0;0
1/8;17:00;0.0;3552.3;70232.8;29393.0;14742.0;8310.2;852.7;11978.3;2177.1;0.0;2834.0;7100.0;1105.0;650.9;9493.5;8842.6;2576.7;0.0;9.6;52.6;57.4;215.0;434.9;179.4;135.6;108.5;977.1;1382.2;0;0;0
1/8;18:00;0.0;3484.6;75068.8;29393.0;14742.0;10341.0;0.0;12165.6;2203.8;0.0;2849.4;7100.0;1615.0;650.9;8768.3;8117.4;4965.0;0.0;9.6;80.9;58.8;209.3;407.3;176.4;126.7;104.3;960.1;1351.3;0;9.96897E-06;0
1/8;19:00;0.0;3399.3;78025.2;29393.0;14742.0;12202.2;0.0;11465.3;2175.1;0.0;2877.2;4260.0;1700.0;650.9;4236.6;3585.6;4965.0;0.0;23.0;126.0;64.5;206.4;388.8;176.4;106.5;88.3;939.7;1279.7;0;0;0
1/8;20:00;0.0;3316.4;75147.0;29393.0;14742.0;10425.7;0.0;11750.3;2199.7;0.0;2883.4;2556.0;1700.0;650.9;4086.8;3435.9;4965.0;0.0;55.6;184.3;74.6;199.2;370.4;180.9;84.9;67.0;918.1;1181.3;0;0;0
1/8;21:00;0.0;3353.1;70210.4;29393.0;14742.0;8106.8;0.0;11929.5;2226.3;0.0;2869.0;1533.6;1700.0;650.9;4086.8;3435.9;2928.4;0.0;111.3;257.6;98.9;203.5;364.9;177.9;65.9;52.1;929.5;1091.4;0;0;0
1/8;22:00;0.0;3423.4;66435.1;29393.0;14742.0;7779.4;0.0;11278.0;2199.7;0.0;2894.7;920.2;170.0;650.9;4086.8;3435.9;2002.1;0.0;180.3;329.1;141.9;222.2;377.8;176.4;50.7;42.6;943.1;959.4;0;1.47209E-05;0
1/8;23:00;0.0;3483.0;69070.5;29393.0;14742.0;8420.0;0.0;10769.1;2216.1;0.0;2886.5;552.1;17.0;650.9;4086.8;3435.9;4939.1;0.0;253.3;381.7;203.6;259.4;409.1;176.4;35.5;36.2;921.5;806.3;0;6.38758E-05;0
1/9;00:00;0.0;3617.5;67933.6;29393.0;14742.0;7909.6;0.0;9690.1;2232.5;0.0;2896.8;331.3;85.0;650.9;3778.6;3127.7;4965.0;0.0;320.4;428.7;289.6;322.5;440.4;171.9;21.5;26.6;880.7;715.0;0;6.42283E-05;0
1/9;01:00;0.0;3811.9;63468.5;29393.0;14742.0;7492.1;0.0;8257.0;2220.2;0.0;2853.5;198.8;85.0;650.9;3778.6;3127.7;2215.6;0.0;381.8;458.8;390.0;399.9;481.0;159.9;11.4;16.0;850.1;663.0;0;0.000103768;0
1/9;02:00;0.0;4007.5;62182.2;29393.0;14742.0;7333.2;0.0;7336.8;2228.4;0.0;2857.6;119.3;85.0;650.9;3778.6;3127.7;1813.8;0.0;420.2;496.4;497.5;460.1;493.9;137.5;6.3;8.5;824.1;663.0;0;2.23879E-05;0
