tranche_horaire;consommation;gaz cogénérations;hydraulique;éolien onshore;solaire;biomasse;annee
7718;0.000118492;0.590975936;0.141361502;0.308776807;0.479183769;0.565;2018
7719;0.000112749;0.584191176;0.140422535;0.349285147;0.361088308;0.5605;2018
7720;0.000110152;0.583957219;0.14028169;0.372451681;0.171220828;0.5615;2018
7721;0.00011211;0.59401738;0.169107981;0.383042097;0.017356632;0.5535;2018
7722;0.000125643;0.601036096;0.220938967;0.423616627;0;0.5575;2018
7723;0.000133983;0.6125;0.257370892;0.445591739;-0.000117275;0.558;2018
7724;0.000132944;0.615073529;0.233521127;0.448173153;-0.000117275;0.5595;2018
7725;0.000128465;0.618114973;0.210187793;0.451681228;-0.000117275;0.562;2018
7726;0.000124444;0.614839572;0.18943662;0.437979878;-0.000117275;0.562;2018
7727;0.000131621;0.615541444;0.246666667;0.403891978;-0.000117275;0.5585;2018
7728;0.000130835;0.624431818;0.192112676;0.407400053;-0.000117275;0.564;2018
7729;0.000122867;0.625367647;0.145915493;0.424477098;-0.000117275;0.543;2018
7730;0.000121554;0.613903743;0.161502347;0.41249669;-0.000117275;0.542;2018
7731;0.000117577;0.60665107;0.164553991;0.400185332;-0.000117275;0.5385;2018
7732;0.000114755;0.617179144;0.175399061;0.398133439;-0.000117275;0.544;2018
7733;0.000117392;0.624899733;0.177605634;0.404884829;-0.000117275;0.5395;2018
7734;0.000127813;0.628643048;0.196244131;0.419314271;-0.000117275;0.536;2018
7735;0.00014412;0.63355615;0.240610329;0.442282235;-0.000117275;0.531;2018
7736;0.000154788;0.641276738;0.338215962;0.457241197;0.001641844;0.5305;2018
7737;0.000156919;0.642914439;0.334553991;0.447246492;0.08420312;0.537;2018
7738;0.000157007;0.642446524;0.282488263;0.421035213;0.240178257;0.524;2018
7739;0.000155949;0.638235294;0.25600939;0.422359015;0.339157969;0.523;2018
7740;0.000156485;0.639639037;0.251455399;0.409518136;0.396505219;0.522;2018
7741;0.000155655;0.640106952;0.26713615;0.411305269;0.392166061;0.5305;2018
7742;0.000151773;0.63776738;0.278591549;0.417196187;0.328251437;0.5275;2018
7743;0.000148635;0.639872995;0.253615023;0.433478952;0.237129119;0.5405;2018
7744;0.000147302;0.638703209;0.259248826;0.433081811;0.119502756;0.544;2018
7745;0.000148635;0.643382353;0.283896714;0.429838496;0.018412103;0.5505;2018
7746;0.000158767;0.659057487;0.445680751;0.416203336;0.000234549;0.555;2018
7747;0.000165949;0.654378342;0.518497653;0.4124305;-0.000117275;0.561;2018
7748;0.000159707;0.645487968;0.377652582;0.416666667;-0.000117275;0.562;2018
7749;0.000149791;0.646657754;0.233568075;0.407267673;-0.000234549;0.5615;2018
7750;0.000142168;0.636129679;0.211643192;0.397670109;-0.000234549;0.5545;2018
7751;0.000147773;0.635427807;0.317699531;0.37814403;-0.000234549;0.555;2018
7752;0.000145299;0.63355615;0.220140845;0.368546465;-0.000234549;0.554;2018
7753;0.000135602;0.636363636;0.167276995;0.353719884;-0.000234549;0.5615;2018
7754;0.000133451;0.63355615;0.172816901;0.339158062;-0.000234549;0.556;2018
7755;0.000128387;0.631684492;0.153474178;0.336179508;-0.000234549;0.558;2018
7756;0.000125022;0.629812834;0.150046948;0.321816256;-0.000234549;0.556;2018
7757;0.00012633;0.628409091;0.157276995;0.314270585;-0.000234549;0.561;2018
7758;0.000135415;0.633790107;0.195023474;0.291236431;-0.000234549;0.5525;2018
7759;0.000151367;0.63776738;0.356995305;0.272173683;-0.000234549;0.552;2018
7760;0.000159768;0.643382353;0.419342723;0.264694202;0.000938196;0.55;2018
7761;0.000161223;0.639639037;0.460751174;0.249139529;0.041749736;0.5405;2018
7762;0.000162895;0.637533422;0.474553991;0.223788721;0.141433095;0.5365;2018
7763;0.000162508;0.635427807;0.461924883;0.200026476;0.204057699;0.524;2018
7764;0.000163812;0.632152406;0.464600939;0.183478952;0.241116454;0.567;2018
7765;0.000162908;0.638235294;0.455868545;0.1624305;0.241820101;0.544;2018
7766;0.000159005;0.643382353;0.4042723;0.145221075;0.195848481;0.544;2018
7767;0.00015565;0.641276738;0.410328638;0.126754038;0.141902193;0.542;2018
7768;0.000153663;0.644552139;0.436901408;0.108617951;0.070951097;0.542;2018
7769;0.000154767;0.645254011;0.476948357;0.098027535;0.009499238;0.5415;2018
7770;0.000163518;0.66209893;0.586197183;0.093063278;0;0.548;2018
7771;0.00016895;0.664906417;0.609577465;0.092732327;-0.000117275;0.55;2018
7772;0.00016258;0.654378342;0.524366197;0.088231401;-0.000117275;0.537;2018
7773;0.000153123;0.656483957;0.352065728;0.084723325;-0.000234549;0.5315;2018
7774;0.000146282;0.63940508;0.255305164;0.085319036;-0.000234549;0.529;2018
7775;0.000151785;0.645020053;0.309530516;0.085848557;-0.000234549;0.5385;2018
7776;0.000148563;0.646657754;0.239295775;0.088628541;-0.000234549;0.537;2018
7777;0.000138315;0.642914439;0.204131455;0.093923749;-0.000234549;0.5425;2018
7778;0.000137516;0.645254011;0.191361502;0.098490866;-0.000234549;0.546;2018
7779;0.000132677;0.645487968;0.167793427;0.100873709;-0.000234549;0.54;2018
7780;0.000129359;0.647593583;0.16971831;0.101998941;-0.000234549;0.547;2018
7781;0.000130238;0.645487968;0.17056338;0.102396082;-0.000234549;0.539;2018
7782;0.000139821;0.648997326;0.23685446;0.1016018;-0.000234549;0.539;2018
7783;0.000154641;0.689471925;0.349624413;0.098027535;-0.000234549;0.533;2018
7784;0.000162975;0.701169786;0.554929577;0.087370929;-0.000117275;0.5335;2018
7785;0.000166433;0.717780749;0.581643192;0.091276145;0.04831711;0.5285;2018
7786;0.000166134;0.71848262;0.568497653;0.079163357;0.16559165;0.525;2018
7787;0.000163505;0.715909091;0.566525822;0.064800106;0.282045268;0.5235;2018
7788;0.000162975;0.721991979;0.498685446;0.053481599;0.348188108;0.5255;2018
7789;0.000160086;0.719418449;0.445915493;0.044347366;0.377858567;0.5285;2018
7790;0.000154771;0.716143048;0.395258216;0.042229282;0.345021696;0.535;2018
7791;0.000149802;0.712399733;0.382206573;0.044413556;0.24850475;0.5345;2018
7792;0.000147562;0.713569519;0.414319249;0.047921631;0.119502756;0.5415;2018
7793;0.000149043;0.720120321;0.481737089;0.057783956;0.016301161;0.553;2018
7794;0.000160328;0.726671123;0.60258216;0.093725179;0;0.543;2018
7795;0.000165955;0.728776738;0.611314554;0.129798782;-0.000117275;0.548;2018
7796;0.000160006;0.733455882;0.466666667;0.143698703;-0.000117275;0.549;2018
7797;0.000150832;0.733221925;0.314929577;0.156076251;-0.000234549;0.548;2018
7798;0.00014331;0.708188503;0.227981221;0.161768599;-0.000234549;0.5455;2018
7799;0.000148736;0.703275401;0.315539906;0.156274821;-0.000234549;0.547;2018
7800;0.000146364;0.701637701;0.254131455;0.147868679;-0.000234549;0.5425;2018
7801;0.000137026;0.702105615;0.218779343;0.136947313;-0.000234549;0.552;2018
7802;0.000136179;0.703041444;0.209812207;0.131056394;-0.000234549;0.542;2018
7803;0.000130782;0.703041444;0.189671362;0.131056394;-0.000234549;0.5475;2018
7804;0.000127426;0.703041444;0.186666667;0.126621657;-0.000234549;0.556;2018
7805;0.000127987;0.703041444;0.194553991;0.12185597;-0.000234549;0.547;2018
7806;0.000136749;0.70421123;0.228169014;0.1216574;-0.000234549;0.541;2018
7807;0.000152445;0.722927807;0.349530516;0.118546465;-0.000234549;0.539;2018
7808;0.000160986;0.691109626;0.491079812;0.124569764;0.000117275;0.5355;2018
7809;0.000161297;0.690875668;0.4857277;0.118811226;0.058989093;0.536;2018
7810;0.000161535;0.687132353;0.505399061;0.100410379;0.206520464;0.532;2018
7811;0.000160155;0.682219251;0.482816901;0.08803283;0.320863141;0.527;2018
7812;0.000160023;0.677774064;0.450469484;0.069367223;0.373871233;0.535;2018
7813;0.000157518;0.676838235;0.410892019;0.060299179;0.403658966;0.5365;2018
7814;0.000153276;0.665140374;0.339389671;0.058842997;0.372581213;0.5355;2018
7815;0.000148208;0.660695187;0.342206573;0.059107757;0.256948516;0.5355;2018
7816;0.000145649;0.675668449;0.362253521;0.057188245;0.120675501;0.54;2018
7817;0.000146643;0.678008021;0.418403756;0.071352926;0.014659317;0.545;2018
7818;0.000157289;0.682219251;0.56943662;0.098093725;0;0.543;2018
7819;0.000163318;0.683389037;0.596713615;0.123709293;-0.000117275;0.539;2018
7820;0.000156691;0.681049465;0.489906103;0.150781043;-0.000117275;0.5535;2018
7821;0.000146103;0.677072193;0.282723005;0.180632777;-0.000117275;0.5525;2018
7822;0.000138997;0.659525401;0.238028169;0.196518401;-0.000117275;0.5545;2018
7823;0.000144046;0.661631016;0.302629108;0.190164151;-0.000117275;0.5585;2018
7824;0.00014118;0.659057487;0.227276995;0.180632777;-0.000117275;0.5605;2018
7825;0.00013142;0.655080214;0.202629108;0.174344718;-0.000117275;0.5575;2018
7826;0.000130196;0.651102941;0.210140845;0.171697114;-0.000117275;0.565;2018
7827;0.000125304;0.652506684;0.207934272;0.167527138;-0.000117275;0.564;2018
7828;0.000121418;0.651804813;0.183004695;0.175337569;-0.000117275;0.5785;2018
7829;0.000122282;0.652974599;0.187042254;0.183876092;-0.000117275;0.586;2018
7830;0.000131003;0.652740642;0.195070423;0.185927985;-0.000117275;0.579;2018
7831;0.000146141;0.66046123;0.366103286;0.198967434;-0.000117275;0.5555;2018
7832;0.000155697;0.66888369;0.45713615;0.214853058;-0.000117275;0.557;2018
7833;0.000156999;0.667245989;0.499107981;0.21624305;0.025448575;0.5575;2018
7834;0.000157711;0.667012032;0.486995305;0.183478952;0.087955905;0.558;2018
7835;0.000156761;0.659057487;0.455915493;0.147603918;0.146944998;0.583;2018
7836;0.000156496;0.653442513;0.447605634;0.12178978;0.172628122;0.6;2018
7837;0.00015515;0.655782086;0.433896714;0.108617951;0.159376099;0.61;2018
7838;0.000150708;0.653442513;0.348169014;0.103057983;0.130878386;0.6075;2018
7839;0.000146557;0.648529412;0.32258216;0.105507016;0.091356866;0.597;2018
7840;0.000144477;0.641744652;0.32342723;0.110669844;0.045267972;0.6075;2018
7841;0.000144856;0.652272727;0.373849765;0.126356897;0.010789258;0.6105;2018
7842;0.000153486;0.651102941;0.484600939;0.147272968;0;0.621;2018
7843;0.000156691;0.649933155;0.481267606;0.172359015;-0.000117275;0.6155;2018
7844;0.000150666;0.651102941;0.354835681;0.185001324;-0.000117275;0.6165;2018
7845;0.000141579;0.632854278;0.25286385;0.191885094;-0.000234549;0.621;2018
7846;0.000135419;0.633322193;0.239953052;0.181029918;-0.000234549;0.617;2018
7847;0.000140246;0.633088235;0.309201878;0.165011914;-0.000234549;0.6215;2018
7848;0.000137583;0.631918449;0.266760563;0.165078104;-0.000234549;0.6325;2018
7849;0.000126705;0.623729947;0.217793427;0.164085253;-0.000234549;0.6225;2018
7850;0.000123291;0.621858289;0.227840376;0.172028065;-0.000234549;0.6165;2018
7851;0.000117775;0.619986631;0.209483568;0.181890389;-0.000234549;0.6185;2018
7852;0.000113367;0.615775401;0.183849765;0.187251787;-0.000234549;0.625;2018
7853;0.00011215;0.615073529;0.176901408;0.200092666;-0.000234549;0.616;2018
7854;0.000115596;0.615307487;0.18258216;0.207638337;-0.000234549;0.619;2018
7855;0.000120806;0.621624332;0.207981221;0.199894096;-0.000234549;0.608;2018
7856;0.000125771;0.613435829;0.222816901;0.198239343;0.000351824;0.615;2018
7857;0.000130675;0.6125;0.239483568;0.188575589;0.075524804;0.6135;2018
7858;0.000134313;0.6125;0.265915493;0.179706116;0.221062507;0.6315;2018
7859;0.000134193;0.616009358;0.25629108;0.173484247;0.326375044;0.624;2018
7860;0.000134345;0.613201872;0.259389671;0.160246227;0.400023455;0.6265;2018
7861;0.000136231;0.612032086;0.23600939;0.14217633;0.412220007;0.63;2018
7862;0.000128837;0.622326203;0.212676056;0.124834525;0.37070482;0.627;2018
7863;0.000123476;0.624197861;0.205446009;0.11503839;0.267151401;0.63;2018
7864;0.000120749;0.62513369;0.216150235;0.096041832;0.130526563;0.624;2018
7865;0.000121693;0.626303476;0.246103286;0.084193805;0.015362965;0.609;2018
7866;0.000133081;0.635427807;0.327183099;0.090084723;0;0.6015;2018
7867;0.000138116;0.638235294;0.342018779;0.096836113;-0.000117275;0.62;2018
7868;0.000134683;0.631684492;0.279859155;0.086576648;-0.000117275;0.6035;2018
7869;0.000128397;0.634258021;0.225352113;0.090879005;-0.000117275;0.578;2018
7870;0.000124122;0.634024064;0.200985915;0.09458565;-0.000117275;0.574;2018
7871;0.000132313;0.634024064;0.221690141;0.084061424;-0.000117275;0.5745;2018
7872;0.000131674;0.633790107;0.205680751;0.084524755;-0.000117275;0.5755;2018
7873;0.000122536;0.627941176;0.199483568;0.084259995;-0.000117275;0.5775;2018
7874;0.000120168;0.628175134;0.198450704;0.101932751;-0.000117275;0.5875;2018
7875;0.00011433;0.622794118;0.164741784;0.114376489;-0.000117275;0.586;2018
7876;0.000109252;0.619752674;0.155915493;0.134696849;-0.000117275;0.5865;2018
7877;0.000107456;0.619284759;0.15314554;0.171299974;-0.000117275;0.5805;2018
7878;0.000109006;0.619518717;0.148873239;0.186589886;-0.000117275;0.577;2018
7879;0.000111962;0.624665775;0.161267606;0.205718824;-0.000117275;0.5715;2018
7880;0.00011468;0.624197861;0.164319249;0.215713529;0;0.5725;2018
7881;0.000119554;0.62092246;0.17600939;0.218096373;0.051718072;0.564;2018
7882;0.000125998;0.621390374;0.189107981;0.230871062;0.139204879;0.5665;2018
7883;0.000129964;0.623028075;0.204319249;0.262178978;0.212032368;0.569;2018
7884;0.00013334;0.623262032;0.227323944;0.265157532;0.216371526;0.5775;2018
7885;0.000136296;0.624899733;0.254553991;0.264429441;0.199249443;0.574;2018
7886;0.000128589;0.627473262;0.195821596;0.268533227;0.168875337;0.58;2018
7887;0.000123298;0.628643048;0.172347418;0.249205719;0.130878386;0.5795;2018
7888;0.000121226;0.62677139;0.178356808;0.244042891;0.075407529;0.5795;2018
7889;0.000122164;0.628409091;0.194788732;0.228554408;0.010437434;0.5755;2018
7890;0.000131962;0.627473262;0.27028169;0.224913953;-0.000117275;0.574;2018
7891;0.000138538;0.627473262;0.298450704;0.222531109;-0.000117275;0.5725;2018
7892;0.000136963;0.626537433;0.265586854;0.204858353;-0.000117275;0.5755;2018
7893;0.000131527;0.627473262;0.257840376;0.18890654;-0.000234549;0.574;2018
7894;0.000126334;0.62934492;0.216103286;0.180698967;-0.000234549;0.5675;2018
7895;0.000132753;0.637533422;0.239765258;0.159981467;-0.000117275;0.5715;2018
7896;0.00013107;0.640106952;0.198920188;0.136285412;-0.000117275;0.575;2018
7897;0.000122442;0.635427807;0.181126761;0.12152502;-0.000117275;0.573;2018
7898;0.000120793;0.634258021;0.170938967;0.110140323;-0.000234549;0.5715;2018
7899;0.000116;0.631216578;0.157793427;0.112456976;-0.000234549;0.5525;2018
7900;0.000112141;0.630280749;0.153755869;0.109081281;-0.000234549;0.5565;2018
7901;0.000113716;0.630280749;0.152441315;0.100013238;-0.000234549;0.552;2018
7902;0.000123268;0.63519385;0.160798122;0.096306593;-0.000234549;0.551;2018
7903;0.000139623;0.645955882;0.249906103;0.090614244;-0.000234549;0.548;2018
7904;0.000150227;0.653676471;0.335023474;0.093658989;0;0.547;2018
7905;0.000151989;0.654144385;0.388826291;0.096703733;0.033423244;0.5425;2018
7906;0.000153325;0.65203877;0.389201878;0.096571353;0.105547086;0.541;2018
7907;0.000153562;0.650635027;0.374553991;0.100675139;0.186583793;0.5415;2018
7908;0.000154588;0.65040107;0.374413146;0.100079428;0.213322388;0.545;2018
7909;0.000154748;0.66046123;0.383333333;0.108684141;0.217192448;0.5455;2018
7910;0.00015169;0.658589572;0.368920188;0.118546465;0.200070365;0.5425;2018
7911;0.000147613;0.654144385;0.350234742;0.122517871;0.154685118;0.5505;2018
7912;0.000145838;0.655314171;0.351877934;0.129401642;0.080215785;0.5495;2018
7913;0.000146824;0.658121658;0.403755869;0.130195923;0.009147414;0.5575;2018
7914;0.000156027;0.663034759;0.475633803;0.13529256;0.000117275;0.566;2018
7915;0.000162597;0.664906417;0.515352113;0.143897273;0;0.5695;2018
7916;0.000155918;0.665608289;0.394882629;0.146875827;-0.000117275;0.559;2018
7917;0.0001449;0.666544118;0.242394366;0.145419645;-0.000117275;0.554;2018
7918;0.000137762;0.646891711;0.190657277;0.140918719;-0.000117275;0.5585;2018
7919;0.000143194;0.647593583;0.242535211;0.132247816;-0.000117275;0.561;2018
7920;0.000140385;0.64782754;0.184460094;0.129534022;-0.000117275;0.5645;2018
7921;0.000130829;0.64782754;0.172394366;0.126092137;-0.000117275;0.5675;2018
7922;0.000128538;0.648061497;0.166431925;0.125231665;-0.000117275;0.5685;2018
7923;0.000124076;0.644084225;0.166478873;0.12814403;-0.000117275;0.5615;2018
7924;0.000120517;0.641276738;0.166807512;0.129864972;-0.000117275;0.557;2018
7925;0.000121455;0.641276738;0.162769953;0.134432089;-0.000117275;0.557;2018
7926;0.000130679;0.645254011;0.188920188;0.138866826;-0.000117275;0.5465;2018
7927;0.000146507;0.650635027;0.350516432;0.140455388;-0.000117275;0.5335;2018
7928;0.000156973;0.646423797;0.490892019;0.154156738;0.011962003;0.5345;2018
7929;0.000156902;0.649465241;0.499859155;0.156936722;0.05089715;0.5275;2018
7930;0.000156731;0.654612299;0.450093897;0.155017209;0.166060748;0.5435;2018
7931;0.000155625;0.65040107;0.416901408;0.157466243;0.282162543;0.5205;2018
7932;0.000155362;0.647593583;0.417558685;0.164350013;0.348305383;0.5335;2018
7933;0.000153838;0.658823529;0.368122066;0.185133704;0.348891756;0.545;2018
7934;0.000149777;0.658355615;0.324178404;0.201350278;0.293420898;0.5395;2018
7935;0.000146481;0.659759358;0.347699531;0.226634895;0.197842148;0.5375;2018
7936;0.00014494;0.663736631;0.357840376;0.255493778;0.085024041;0.535;2018
7937;0.00014683;0.664204545;0.366666667;0.285014562;0.007388296;0.5425;2018
7938;0.000156008;0.665608289;0.420892019;0.328964787;0;0.5375;2018
7939;0.000161287;0.669585561;0.422394366;0.373245962;-0.000117275;0.5405;2018
7940;0.000154883;0.661864973;0.327605634;0.423219486;-0.000117275;0.542;2018
7941;0.000144658;0.660227273;0.21713615;0.451615038;-0.000117275;0.5465;2018
7942;0.000137716;0.651336898;0.184882629;0.464853058;-0.000117275;0.5455;2018
7943;0.000142467;0.65203877;0.243615023;0.460815462;-0.000117275;0.546;2018
7944;0.000139478;0.65040107;0.170187793;0.456446916;-0.000117275;0.5455;2018
7945;0.000129817;0.635661765;0.167183099;0.453733122;-0.000117275;0.5455;2018
7946;0.000127022;0.633322193;0.173802817;0.43936987;-0.000117275;0.5455;2018
7947;0.000122471;0.631450535;0.150938967;0.430301827;-0.000117275;0.5445;2018
7948;0.000118536;0.630514706;0.156948357;0.415144294;-0.000117275;0.5505;2018
7949;0.000118999;0.634024064;0.164600939;0.405877681;-0.000117275;0.538;2018
7950;0.000127089;0.632152406;0.195539906;0.394956315;-0.000117275;0.534;2018
7951;0.000141268;0.640808824;0.218873239;0.390256818;-0.000117275;0.528;2018
7952;0.000149953;0.639872995;0.309577465;0.383902568;0.000234549;0.538;2018
7953;0.000151167;0.635661765;0.339530516;0.375562616;0.04702709;0.537;2018
7954;0.000151876;0.632854278;0.310046948;0.361596505;0.143778586;0.5315;2018
7955;0.000151194;0.630280749;0.340328638;0.354911305;0.243227395;0.521;2018
7956;0.00015177;0.631918449;0.32258216;0.362589357;0.299167351;0.5255;2018
7957;0.000150406;0.633088235;0.315117371;0.356632248;0.307259294;0.532;2018
7958;0.000145829;0.631450535;0.280375587;0.352793222;0.284742582;0.533;2018
7959;0.00014159;0.63098262;0.25971831;0.349549907;0.194089363;0.526;2018
7960;0.000139175;0.634959893;0.260375587;0.363846968;0.087369532;0.5165;2018
7961;0.000141201;0.637065508;0.282206573;0.411371459;0.01008561;0.5255;2018
7962;0.000149945;0.638937166;0.335023474;0.443936987;0;0.531;2018
7963;0.000155491;0.640574866;0.401220657;0.443076516;-0.000117275;0.5365;2018
7964;0.000149247;0.640574866;0.324225352;0.463860207;-0.000117275;0.537;2018
7965;0.000139636;0.640574866;0.239530516;0.469287795;-0.000117275;0.5415;2018
7966;0.000132349;0.634491979;0.213380282;0.464522107;-0.000117275;0.537;2018
7967;0.000137377;0.636129679;0.303661972;0.444201747;-0.000117275;0.544;2018
7968;0.000134873;0.635895722;0.196948357;0.443275086;-0.000117275;0.5455;2018
7969;0.000125161;0.635895722;0.166103286;0.442613185;-0.000117275;0.541;2018
7970;0.000122042;0.63776738;0.14943662;0.434008472;-0.000117275;0.541;2018
7971;0.000117447;0.636597594;0.140657277;0.450489807;-0.000117275;0.538;2018
7972;0.000113845;0.63519385;0.141220657;0.47941488;-0.000117275;0.546;2018
7973;0.00011433;0.634725936;0.138028169;0.49298385;-0.000117275;0.5465;2018
7974;0.000122274;0.638703209;0.165117371;0.502978554;-0.000117275;0.5375;2018
7975;0.000137941;0.641510695;0.207746479;0.534683611;-0.000117275;0.5385;2018
7976;0.000147354;0.637299465;0.273896714;0.587039979;0.000117275;0.5455;2018
7977;0.000147775;0.632386364;0.272723005;0.563873445;0.053946288;0.5325;2018
7978;0.000147076;0.632152406;0.274929577;0.571551496;0.172393573;0.5335;2018
7979;0.0001458;0.631918449;0.251924883;0.589356632;0.271607834;0.5425;2018
7980;0.00014585;0.635427807;0.239389671;0.606433678;0.363081975;0.5285;2018
7981;0.000143632;0.658823529;0.221267606;0.580685729;0.381024979;0.532;2018
7982;0.000139236;0.632620321;0.208779343;0.559703468;0.34150346;0.531;2018
7983;0.00013489;0.627707219;0.206713615;0.524622716;0.226222587;0.544;2018
7984;0.000133344;0.634258021;0.207511737;0.524821287;0.091943239;0.5415;2018
7985;0.000134793;0.632620321;0.232957746;0.528726503;0.006332825;0.5435;2018
7986;0.000144816;0.637299465;0.309295775;0.534154091;0;0.55;2018
7987;0.000150183;0.639872995;0.346150235;0.532565528;-0.000117275;0.55;2018
7988;0.000144504;0.636831551;0.296338028;0.528858883;-0.000117275;0.5555;2018
7989;0.00013519;0.626537433;0.233004695;0.532300768;-0.000117275;0.555;2018
7990;0.00012837;0.620454545;0.186197183;0.516282764;-0.000117275;0.5575;2018
7991;0.000133729;0.621390374;0.193661972;0.471869208;-0.000117275;0.558;2018
7992;0.000130988;0.617881016;0.168169014;0.448437914;-0.000117275;0.5605;2018
7993;0.000121239;0.614137701;0.163896714;0.438641779;-0.000117275;0.564;2018
7994;0.000118719;0.616945187;0.156103286;0.432817051;-0.000117275;0.5625;2018
7995;0.000113954;0.620688503;0.145821596;0.38535875;-0.000117275;0.562;2018
7996;0.000110152;0.618816845;0.15084507;0.366957903;-0.000117275;0.557;2018
7997;0.000110635;0.623495989;0.174600939;0.340217104;-0.000117275;0.5555;2018
7998;0.000118816;0.623729947;0.176619718;0.323272438;-0.000117275;0.5495;2018
7999;0.000133712;0.630514706;0.215117371;0.318043421;-0.000117275;0.548;2018
8000;0.000143381;0.632620321;0.295446009;0.321352926;-0.000117275;0.5495;2018
8001;0.000144357;0.633322193;0.291314554;0.297987821;0.011962003;0.55;2018
8002;0.000144774;0.63355615;0.32258216;0.276211279;0.082444001;0.542;2018
8003;0.000143476;0.630748663;0.296103286;0.241726238;0.161487041;0.534;2018
8004;0.000144092;0.632854278;0.315539906;0.220479216;0.21906884;0.5475;2018
8005;0.000142666;0.636597594;0.309248826;0.233452476;0.222821625;0.5545;2018
8006;0.000138206;0.635427807;0.238920188;0.254302356;0.218365193;0.5555;2018
8007;0.000134414;0.634024064;0.211032864;0.246094784;0.174973613;0.5525;2018
8008;0.000131989;0.644786096;0.221924883;0.218294943;0.08783863;0.5525;2018
8009;0.000132614;0.649465241;0.289342723;0.202276939;0.00879559;0.548;2018
8010;0.00014228;0.649465241;0.355539906;0.227958697;0.000234549;0.558;2018
8011;0.000146282;0.652974599;0.388544601;0.263039449;0;0.564;2018
8012;0.000141771;0.657185829;0.333239437;0.284220281;-0.000117275;0.5615;2018
8013;0.000133695;0.657185829;0.249577465;0.29050834;-0.000117275;0.569;2018
8014;0.000128519;0.645487968;0.203849765;0.280248875;-0.000117275;0.5675;2018
8015;0.000134528;0.64361631;0.296713615;0.270717501;-0.000117275;0.5725;2018
8016;0.000131912;0.652740642;0.220516432;0.272041303;-0.000117275;0.565;2018
8017;0.000121464;0.649231283;0.153239437;0.281837437;-0.000117275;0.569;2018
8018;0.000118406;0.650868984;0.158638498;0.280182685;-0.000117275;0.57;2018
8019;0.000112776;0.643148396;0.13600939;0.273828435;-0.000117275;0.5695;2018
8020;0.000108368;0.642680481;0.123333333;0.269790839;-0.000234549;0.5725;2018
8021;0.00010722;0.643382353;0.122488263;0.273828435;-0.000117275;0.569;2018
8022;0.000110402;0.643382353;0.138450704;0.272967964;-0.000117275;0.5625;2018
8023;0.000115317;0.632854278;0.150938967;0.313807254;-0.000117275;0.566;2018
8024;0.000120543;0.634725936;0.177276995;0.373510723;0;0.565;2018
8025;0.000125073;0.63519385;0.19028169;0.412960021;0.039404245;0.564;2018
8026;0.000129125;0.634725936;0.227230047;0.441885094;0.11856456;0.5675;2018
8027;0.000129783;0.634024064;0.236619718;0.473457771;0.176263633;0.567;2018
8028;0.000131895;0.637065508;0.249342723;0.52058512;0.222704351;0.567;2018
8029;0.000134069;0.644318182;0.2557277;0.547656871;0.230209921;0.5675;2018
8030;0.000127691;0.639639037;0.200093897;0.571816256;0.214260584;0.568;2018
8031;0.000123441;0.64361631;0.165023474;0.589489012;0.12865017;0.5605;2018
8032;0.000121371;0.645721925;0.156478873;0.596637543;0.056174505;0.566;2018
8033;0.000122831;0.64618984;0.171079812;0.604977495;0.003166413;0.5725;2018
8034;0.000130927;0.645487968;0.245868545;0.607625099;0;0.575;2018
8035;0.000134446;0.643850267;0.302769953;0.60808843;0;0.5715;2018
8036;0.000130414;0.644786096;0.269248826;0.612787927;-0.000117275;0.575;2018
8037;0.000124658;0.644318182;0.1842723;0.599947048;-0.000117275;0.5775;2018
8038;0.000120057;0.640106952;0.164460094;0.600013238;-0.000117275;0.571;2018
8039;0.000126793;0.642212567;0.211690141;0.594982791;-0.000117275;0.5705;2018
8040;0.000126118;0.638235294;0.21258216;0.602396082;-0.000117275;0.5675;2018
8041;0.000116347;0.622092246;0.156197183;0.606367487;-0.000117275;0.574;2018
8042;0.000112774;0.616945187;0.130375587;0.603521313;-0.000117275;0.5775;2018
8043;0.000106446;0.615307487;0.116431925;0.613582208;-0.000117275;0.574;2018
8044;0.000101355;0.61671123;0.108122066;0.632049245;-0.000117275;0.5775;2018
8045;9.94E-05;0.615307487;0.108309859;0.636550172;-0.000117275;0.577;2018
8046;0.000100638;0.611798128;0.110892019;0.626158327;-0.000117275;0.569;2018
8047;0.000102989;0.616477273;0.123802817;0.617024093;-0.000117275;0.5665;2018
8048;0.000105727;0.615541444;0.131971831;0.643102992;-0.000117275;0.573;2018
8049;0.000108936;0.613435829;0.149953052;0.63509399;0.009147414;0.5735;2018
8050;0.000115064;0.616009358;0.173192488;0.62867355;0.03565146;0.574;2018
8051;0.00011878;0.620688503;0.209483568;0.599616097;0.067784684;0.5745;2018
8052;0.000121937;0.616945187;0.259248826;0.588893302;0.09428873;0.5775;2018
8053;0.000125245;0.617179144;0.279014085;0.585517607;0.086900434;0.582;2018
8054;0.000117474;0.61834893;0.17600939;0.582936193;0.078339393;0.58;2018
8055;0.000113048;0.614839572;0.165399061;0.562417262;0.048082561;0.5765;2018
8056;0.000111016;0.616477273;0.16685446;0.541037861;0.021343966;0.569;2018
8057;0.000112419;0.618114973;0.185399061;0.534551231;0.002110942;0.5705;2018
8058;0.000119863;0.619518717;0.284507042;0.533028859;0.000234549;0.5755;2018
